input_str,answer
221,3
634,3
134,3
393,3
092,3
178,3
381,3
556,3
951,3
713,3
131,3
061,3
718,3
020,3
796,3
037,3
338,3
229,3
029,3
333,3
295,3
723,3
427,3
207,3
266,3
492,3
200,3
324,3
971,3
252,3
264,3
389,3
083,3
210,3
655,3
241,3
737,3
498,3
774,3
148,3
571,3
953,3
783,3
915,3
565,3
931,3
664,3
629,3
255,3
404,3
561,3
751,3
349,3
459,3
875,3
110,3
653,3
812,3
024,3
731,3
392,3
534,3
940,3
891,3
533,3
942,3
636,3
388,3
738,3
765,3
077,3
958,3
422,3
601,3
137,3
504,3
961,3
274,3
967,3
829,3
453,3
925,3
911,3
487,3
067,3
677,3
097,3
145,3
823,3
933,3
247,3
015,3
194,3
670,3
302,3
537,3
346,3
550,3
520,3
263,3
602,3
290,3
027,3
941,3
921,3
296,3
035,3
883,3
317,3
231,3
822,3
922,3
113,3
866,3
001,3
179,3
230,3
950,3
391,3
279,3
524,3
074,3
678,3
523,3
368,3
760,3
923,3
337,3
874,3
189,3
315,3
707,3
261,3
899,3
715,3
157,3
862,3
188,3
352,3
468,3
066,3
816,3
212,3
125,3
917,3
694,3
050,3
714,3
009,3
761,3
879,3
163,3
062,3
605,3
205,3
286,3
059,3
716,3
703,3
981,3
509,3
622,3
919,3
028,3
791,3
726,3
103,3
458,3
790,3
375,3
177,3
224,3
613,3
017,3
525,3
932,3
766,3
867,3
758,3
117,3
8916,4
9351,4
6509,4
8822,4
1349,4
3884,4
0609,4
1156,4
8564,4
6323,4
0480,4
3103,4
9945,4
5301,4
3328,4
7261,4
7266,4
5775,4
6203,4
3841,4
37973,5
96956,5
29503,5
56696,5
91277,5
99292,5
80661,5
92499,5
67944,5
60095,5
39230,5
42499,5
82804,5
92020,5
25846,5
72632,5
79021,5
65987,5
61974,5
47818,5
40823,5
53050,5
45818,5
64341,5
27090,5
40724,5
51607,5
70253,5
36021,5
37733,5
34134,5
82286,5
53215,5
50550,5
65188,5
21182,5
90381,5
17890,5
91651,5
16085,5
95547,5
12540,5
58370,5
10580,5
78409,5
69553,5
90565,5
61385,5
90374,5
95049,5
04042,5
58159,5
70243,5
32549,5
59034,5
67045,5
25774,5
87253,5
88479,5
78985,5
91510,5
43659,5
94537,5
62382,5
32547,5
15751,5
04240,5
31087,5
64983,5
70156,5
37808,5
79292,5
21222,5
21316,5
93572,5
33693,5
48220,5
19774,5
91285,5
58179,5
50478,5
86922,5
16991,5
82854,5
59464,5
34068,5
63112,5
81615,5
54988,5
74447,5
00150,5
37743,5
47175,5
48880,5
83285,5
92851,5
57340,5
78583,5
08783,5
85025,5
81441,5
84992,5
88481,5
77146,5
41046,5
26001,5
74640,5
29810,5
18679,5
41724,5
34679,5
21985,5
66030,5
93728,5
92868,5
04958,5
11323,5
84463,5
91861,5
06331,5
11716,5
28542,5
62788,5
84181,5
20557,5
16647,5
93743,5
44457,5
39112,5
60965,5
62815,5
66282,5
47898,5
11121,5
71478,5
93911,5
62521,5
51050,5
17091,5
10339,5
32410,5
45834,5
78626,5
91541,5
33524,5
71977,5
42377,5
72615,5
04536,5
71341,5
13697,5
41585,5
24864,5
18353,5
39686,5
85282,5
86120,5
67399,5
70791,5
40280,5
98411,5
37803,5
44215,5
57206,5
99450,5
95223,5
01457,5
14440,5
48827,5
03954,5
98431,5
14505,5
46677,5
48122,5
95339,5
41255,5
81608,5
04706,5
29649,5
54492,5
986662,6
447588,6
731219,6
428637,6
255905,6
454946,6
986127,6
038913,6
651083,6
488836,6
018687,6
742719,6
210932,6
348551,6
845131,6
625815,6
433025,6
011295,6
838383,6
117647,6
9590605,7
9046339,7
6023843,7
2536115,7
0022893,7
7275708,7
0017336,7
0651153,7
7547862,7
5432259,7
1869349,7
0174658,7
9180729,7
2306088,7
5934197,7
1923086,7
8361540,7
7001539,7
8029515,7
8030481,7
2098587,7
3538529,7
6368212,7
0966019,7
8032484,7
1243982,7
0948193,7
2106106,7
1581139,7
4561916,7
2924158,7
7640391,7
7409187,7
5177387,7
4999755,7
6902103,7
9696881,7
2404127,7
2672763,7
7100079,7
6659376,7
7636056,7
0071690,7
4750175,7
9691092,7
4611194,7
4424303,7
2486860,7
2236531,7
6701881,7
2104293,7
9280724,7
6210893,7
0378213,7
7075194,7
6992038,7
0857297,7
4304477,7
3449961,7
6612740,7
7073829,7
3351104,7
4699974,7
6631769,7
6145683,7
2898684,7
1300251,7
0000717,7
4776662,7
8832101,7
2314399,7
3684468,7
6636117,7
6087741,7
9642021,7
4016858,7
8937772,7
2482093,7
7896413,7
8203228,7
6350668,7
7681700,7
4346983,7
9820995,7
2509040,7
4861709,7
6491277,7
3195897,7
9142064,7
1298458,7
6445287,7
3083859,7
6493276,7
8848071,7
5102508,7
6837200,7
9366918,7
9861208,7
9407990,7
7782265,7
3833705,7
6175006,7
2951297,7
7454036,7
7275704,7
5015911,7
5561615,7
2748035,7
5660549,7
7899446,7
2265776,7
9311007,7
1495462,7
2201951,7
9757190,7
1661140,7
0168263,7
3955415,7
5965096,7
8251836,7
4279325,7
8694313,7
1243409,7
5683668,7
3146818,7
4305342,7
6621331,7
9724509,7
2942744,7
2523944,7
4016702,7
8311627,7
7601232,7
2209255,7
2926883,7
5348668,7
3235617,7
4715865,7
2188429,7
4228533,7
4079489,7
5343265,7
4672929,7
6627133,7
2843392,7
9552082,7
9505885,7
2188039,7
1639084,7
6279171,7
8239818,7
9620716,7
4364301,7
1741248,7
9552180,7
4080808,7
7724977,7
8116191,7
